ppm,intensity
-5.230685400596364,42.69611793787465
-5.2303703970431705,42.999873440084
-5.2300553934899785,43.694516385340364
-5.2297403899367865,44.83081633387184
-5.229425386383593,46.40884051339356
-5.229110382830401,48.3664620405699
-5.228795379277209,50.5753425276518
-5.228480375724013,52.84823758056507
-5.228165372170821,54.9586241454989
-5.227850368617629,56.66974685569363
-5.227535365064437,57.766988348723544
-5.227220361511243,58.08646453982573
-5.226905357958051,57.53433028388912
-5.226590354404859,56.094579996266305
-5.2262753508516635,53.82650054503631
-5.2259603472984715,50.85488314227911
-5.2256453437452794,47.35606846477299
-5.225330340192087,43.541495930861515
-5.225015336638894,39.63898752363241
-5.224700333085702,35.87172428698608
-5.224385329532508,32.43609628036671
-5.224070325979314,29.481560595121323
-5.223755322426122,27.096924525359384
-5.22344031887293,25.30689504367308
-5.223125315319738,24.08009101545582
-5.222810311766544,23.345989691375053
-5.22249530821335,23.01520052328391
-5.222180304660158,22.996588513714414
-5.221865301106966,23.20664801391854
-5.221550297553772,23.570343517679532
-5.22123529400058,24.01659297557478
-5.220920290447388,24.473787325943988
-5.220605286894193,24.870184327182585
-5.220290283341001,25.141010317483506
-5.219975279787809,25.240154673606526
-5.219660276234617,25.15137774588112
-5.219345272681423,24.893393389389473
-5.219030269128231,24.515293374503926
-5.218715265575037,24.082590000922153
-5.218400262021843,23.657982201060747
-5.218085258468651,23.283186523051768
-5.217770254915459,22.967959937582293
-5.217455251362267,22.689959120889228
-5.217140247809073,22.40537020052568
-5.21682524425588,22.066700209561134
-5.2165102407026875,21.641945293584627
-5.216195237149494,21.129158960114694
-5.215880233596302,20.562158674191096
-5.21556523004311,20.006075033294053
-5.215250226489918,19.544678288254488
-5.214935222936722,19.263881835663824
-5.21462021938353,19.2367245743917
-5.214305215830338,19.514151757531806
-5.213990212277144,20.123357594818856
-5.213675208723952,21.07225446201528
-5.21336020517076,22.356093083101428
-5.213045201617566,23.9615587346305
-5.2127301980643725,25.86531542685634
-5.2124151945111805,28.027416104605777
-5.2121001909579885,30.38370957718257
-5.2117851874047965,32.84342357418933
-5.211470183851603,35.297077468702184
-5.211155180298409,37.63571461221767
-5.210840176745217,39.77670221028046
-5.210525173192023,41.68668192107424
-5.210210169638831,43.3912337441227
-5.209895166085639,44.96459390041275
-5.209580162532447,46.50029749495093
-5.209265158979251,48.07187691697999
-5.208950155426059,49.69798984055393
-5.208635151872867,51.325852386200836
-5.2083201483196735,52.84032585678864
-5.2080051447664815,54.09593660089939
-5.207690141213289,54.959772708841854
-5.207375137660097,55.34874884146035
-5.207060134106902,55.24723976472376
-5.20674513055371,54.699526464005146
-5.206430127000518,53.78215663765525
-5.206115123447324,52.5694784628883
-5.205800119894132,51.10772797169386
-5.20548511634094,49.40839450822267
-5.205170112787746,47.462484968144395
-5.204855109234552,45.26798736054485
-5.20454010568136,42.85741135028138
-5.204225102128168,40.31287843729922
-5.203910098574974,37.76213488845315
-5.203595095021782,35.35706187969629
-5.203280091468589,33.243035366355855
-5.202965087915397,31.53016861305605
-5.202650084362203,30.275521562319057
